id,map,district,district_key,iso_okato,region,region_key,iso_code
346,Krasnodar_Territory,Лабинский,Labinsky,RU-KDA-03230000000,Краснодарский край   ,Krasnodarskiy,RU-KDA
347,Krasnodar_Territory,Мостовский,Mostovsky,RU-KDA-03233000000,Краснодарский край   ,Krasnodarskiy,RU-KDA
348,Leningrad_Region,Сланцевский,Slantsevsky,RU-LEN-41242000000,Ленинградская область  ,Leningradskaya,RU-LEN
349,Leningrad_Region,Кингисеппский,Kingiseppsky,RU-LEN-41221000000,Ленинградская область  ,Leningradskaya,RU-LEN
350,Leningrad_Region,Волосовский,Volosovsky,RU-LEN-41206000000,Ленинградская область  ,Leningradskaya,RU-LEN
351,Leningrad_Region,Гатчинский,Gatchinsky,RU-LEN-41218000000,Ленинградская область  ,Leningradskaya,RU-LEN
352,Leningrad_Region,Лужский,Luzhsky,RU-LEN-41233000000,Ленинградская область  ,Leningradskaya,RU-LEN
353,Leningrad_Region,Ломоносовский,Lomonosovsky,RU-LEN-41230000000,Ленинградская область  ,Leningradskaya,RU-LEN
354,Leningrad_Region,Сосновоборский,Sosnovoborsky,RU-LEN-41454000000,Ленинградская область  ,Leningradskaya,RU-LEN
355,Leningrad_Region,Тосненский,Tosnensky,RU-LEN-41248000000,Ленинградская область  ,Leningradskaya,RU-LEN
356,Leningrad_Region,Кировский,Kirovsky,RU-LEN-41225000000,Ленинградская область  ,Leningradskaya,RU-LEN
357,Leningrad_Region,Всеволожский,Vsevolozhsky,RU-LEN-41212000000,Ленинградская область  ,Leningradskaya,RU-LEN
358,Leningrad_Region,Приозерский,Priozersky,RU-LEN-41239000000,Ленинградская область  ,Leningradskaya,RU-LEN
359,Leningrad_Region,Выборгский,Vyborgsky,RU-LEN-41215000000,Ленинградская область  ,Leningradskaya,RU-LEN
360,Leningrad_Region,Волховский,Volkhovsky,RU-LEN-41209000000,Ленинградская область  ,Leningradskaya,RU-LEN
361,Leningrad_Region,Киришский,Kirishsky,RU-LEN-41224000000,Ленинградская область  ,Leningradskaya,RU-LEN
362,Leningrad_Region,Тихвинский,Tikhvinsky,RU-LEN-41245000000,Ленинградская область  ,Leningradskaya,RU-LEN
363,Leningrad_Region,Лодейнопольский,Lodeinopolsky,RU-LEN-41227000000,Ленинградская область  ,Leningradskaya,RU-LEN
364,Leningrad_Region,Бокситогорский,Boksitogorsky,RU-LEN-41203000000,Ленинградская область  ,Leningradskaya,RU-LEN
365,Leningrad_Region,Подпорожский,Podporozhsky,RU-LEN-41236000000,Ленинградская область  ,Leningradskaya,RU-LEN
366,Lugansk_People_s_Republic,Алчевск,Alchevsk,RU-LNR-43403000000,Луганская Народная Республика,Luganskaya,RU-LNR
367,Lugansk_People_s_Republic,Антрацит,Antracit,RU-LNR-43405000000,Луганская Народная Республика,Luganskaya,RU-LNR
368,Lugansk_People_s_Republic,Брянка,Bryanka,RU-LNR-43407000000,Луганская Народная Республика,Luganskaya,RU-LNR
369,Lugansk_People_s_Republic,Кировск,Kirovsk,RU-LNR-43410000000,Луганская Народная Республика,Luganskaya,RU-LNR
370,Lugansk_People_s_Republic,Краснодон,Krasnodon,RU-LNR-43412000000,Луганская Народная Республика,Luganskaya,RU-LNR
371,Lugansk_People_s_Republic,Красный Луч,KrasnyyLuch,RU-LNR-43414000000,Луганская Народная Республика,Luganskaya,RU-LNR
372,Lugansk_People_s_Republic,Лисичанск,Lisichansk,RU-LNR-43416000000,Луганская Народная Республика,Luganskaya,RU-LNR
373,Lugansk_People_s_Republic,Луганск,Lugansk,RU-LNR-43401000000,Луганская Народная Республика,Luganskaya,RU-LNR
374,Lugansk_People_s_Republic,Первомайск,Pervomaysk,RU-LNR-43425000000,Луганская Народная Республика,Luganskaya,RU-LNR
375,Lugansk_People_s_Republic,Ровеньки,Rovenki,RU-LNR-43427000000,Луганская Народная Республика,Luganskaya,RU-LNR
376,Lugansk_People_s_Republic,Рубежное,Rubezhnoe,RU-LNR-43429000000,Луганская Народная Республика,Luganskaya,RU-LNR
377,Lugansk_People_s_Republic,Свердловск,Sverdlovsk,RU-LNR-43431000000,Луганская Народная Республика,Luganskaya,RU-LNR
378,Lugansk_People_s_Republic,Северодонецк,Severodonetsk,RU-LNR-43433000000,Луганская Народная Республика,Luganskaya,RU-LNR
379,Lugansk_People_s_Republic,Стаханов,Stakhanov,RU-LNR-43435000000,Луганская Народная Республика,Luganskaya,RU-LNR
380,Lugansk_People_s_Republic,Антрацитовский,Antratsitovsky,RU-LNR-43201000000,Луганская Народная Республика,Luganskaya,RU-LNR
381,Lugansk_People_s_Republic,Беловодский,Belovodsky,RU-LNR-43203000000,Луганская Народная Республика,Luganskaya,RU-LNR
382,Lugansk_People_s_Republic,Белокуракинский,Belokurakinsky,RU-LNR-43205000000,Луганская Народная Республика,Luganskaya,RU-LNR
383,Lugansk_People_s_Republic,Краснодонский,Krasnodonsky,RU-LNR-43210000000,Луганская Народная Республика,Luganskaya,RU-LNR
384,Lugansk_People_s_Republic,Кременской,Kremenskoy,RU-LNR-43212000000,Луганская Народная Республика,Luganskaya,RU-LNR
385,Lugansk_People_s_Republic,Лутугинский,Lutuginsky,RU-LNR-43214000000,Луганская Народная Республика,Luganskaya,RU-LNR
386,Lugansk_People_s_Republic,Марковский,Markovsky,RU-LNR-43216000000,Луганская Народная Республика,Luganskaya,RU-LNR
387,Lugansk_People_s_Republic,Меловский,Melovsky,RU-LNR-43218000000,Луганская Народная Республика,Luganskaya,RU-LNR
388,Lugansk_People_s_Republic,Новоайдарский,Novoaydarsky,RU-LNR-43220000000,Луганская Народная Республика,Luganskaya,RU-LNR
389,Lugansk_People_s_Republic,Новопсковский,Novopskovskiy,RU-LNR-43222000000,Луганская Народная Республика,Luganskaya,RU-LNR
390,Lugansk_People_s_Republic,Перевальский,Perevalsky,RU-LNR-43226000000,Луганская Народная Республика,Luganskaya,RU-LNR
391,Lugansk_People_s_Republic,Сватовский,Svatovsky,RU-LNR-43232000000,Луганская Народная Республика,Luganskaya,RU-LNR
392,Lugansk_People_s_Republic,Свердловский,Sverdlovsky,RU-LNR-43234000000,Луганская Народная Республика,Luganskaya,RU-LNR
393,Lugansk_People_s_Republic,Славяносербский,Slavyanoserbsky,RU-LNR-43235000000,Луганская Народная Республика,Luganskaya,RU-LNR
394,Lugansk_People_s_Republic,Станично-Луганский,StanichnoLugansky,RU-LNR-43238000000,Луганская Народная Республика,Luganskaya,RU-LNR
395,Lugansk_People_s_Republic,Старобельский,Starobelsky,RU-LNR-43240000000,Луганская Народная Республика,Luganskaya,RU-LNR
396,Lugansk_People_s_Republic,Троицкий,Troitsky,RU-LNR-43242000000,Луганская Народная Республика,Luganskaya,RU-LNR
397,Moscow,Крюково,Kryukovo,RU-MOW-45272580000,Москва    ,Moscow,RU-MOW
398,Moscow,Старое Крюково,Staroe Kryukovo,RU-MOW-45272576000,Москва    ,Moscow,RU-MOW
399,Moscow,Матушкино,Matushkino,RU-MOW-45272562000,Москва    ,Moscow,RU-MOW
400,Moscow,Савёлки,Savelki,RU-MOW-45272568000,Москва    ,Moscow,RU-MOW
401,Moscow,Силино,Silino,RU-MOW-45272572000,Москва    ,Moscow,RU-MOW
402,Moscow,Останкинский,Ostankinsky,RU-MOW-45280572000,Москва    ,Moscow,RU-MOW
403,Moscow,Северный,Severny,RU-MOW-45280585000,Москва    ,Moscow,RU-MOW
404,Moscow,Ярославский,Yaroslavsky,RU-MOW-45280597000,Москва    ,Moscow,RU-MOW
405,Moscow,Свиблово,Sviblovo,RU-MOW-45280580000,Москва    ,Moscow,RU-MOW
406,Moscow,Бабушкинский,Babushkinsky,RU-MOW-45280556000,Москва    ,Moscow,RU-MOW
407,Moscow,Лосиноостровский,Losinoostrovsky,RU-MOW-45280565000,Москва    ,Moscow,RU-MOW
408,Moscow,Юж. Медведково,Ujnoe Medvedkovo,RU-MOW-45280594000,Москва    ,Moscow,RU-MOW
409,Moscow,Сев. Медведково,Severnoe Medvedkovo,RU-MOW-45280583000,Москва    ,Moscow,RU-MOW
410,Moscow,Бибирево,Bibirevo,RU-MOW-45280558000,Москва    ,Moscow,RU-MOW
411,Moscow,Алтуфьевский,Altufevsky,RU-MOW-45280554000,Москва    ,Moscow,RU-MOW
412,Moscow,Лианозово,Lianozovo,RU-MOW-45280563000,Москва    ,Moscow,RU-MOW
413,Moscow,Отрадное,Otradnoe,RU-MOW-45280574000,Москва    ,Moscow,RU-MOW
414,Moscow,Алексеевский,Alekseevsky,RU-MOW-45280552000,Москва    ,Moscow,RU-MOW
415,Moscow,Марьина Роща,Marina Rosha,RU-MOW-45280569000,Москва    ,Moscow,RU-MOW
416,Moscow,Бутырский,Butyrsky,RU-MOW-45280561000,Москва    ,Moscow,RU-MOW
417,Moscow,Марфино,Marfino,RU-MOW-45280567000,Москва    ,Moscow,RU-MOW
418,Moscow,Ростокино,Rostokino,RU-MOW-45280577000,Москва    ,Moscow,RU-MOW
419,Moscow,Вост. Измайлово,VostochnoeIzmailovo,RU-MOW-45263558000,Москва    ,Moscow,RU-MOW
420,Moscow,Ивановское,Ivanovskoe,RU-MOW-45263567000,Москва    ,Moscow,RU-MOW
421,Moscow,Соколиная Гора,Sokolinaya Gora,RU-MOW-45263588000,Москва    ,Moscow,RU-MOW
422,Moscow,Сокольники,Sokolniki,RU-MOW-45263591000,Москва    ,Moscow,RU-MOW
423,Moscow,Преображенское,Preobrazhenskoye,RU-MOW-45263594000,Москва    ,Moscow,RU-MOW
424,Moscow,Богородское,Bogorodskoe,RU-MOW-45263552000,Москва    ,Moscow,RU-MOW
425,Moscow,Вешняки,Veshnyaki,RU-MOW-45263555000,Москва    ,Moscow,RU-MOW
426,Moscow,Новокосино,Novokosino,RU-MOW-45263579000,Москва    ,Moscow,RU-MOW
427,Moscow,Сев. Измайлово,Severnoe Izmailovo,RU-MOW-45263585000,Москва    ,Moscow,RU-MOW
428,Moscow,Гольяново,Golyanovo,RU-MOW-45263564000,Москва    ,Moscow,RU-MOW
429,Moscow,Метрогородок,Metrogorodok,RU-MOW-45263581000,Москва    ,Moscow,RU-MOW
430,Moscow,Перово,Perovo,RU-MOW-45263583000,Москва    ,Moscow,RU-MOW
431,Moscow,Новогиреево,Novogireevo,RU-MOW-45263576000,Москва    ,Moscow,RU-MOW
432,Moscow,Измайлово,Izmailovo,RU-MOW-45263570000,Москва    ,Moscow,RU-MOW
433,Moscow,Косино-Ухтомский,Kosino-Ukhtomsky,RU-MOW-45263573000,Москва    ,Moscow,RU-MOW
434,Moscow,Восточный,Vostochny,RU-MOW-45263000000,Москва    ,Moscow,RU-MOW
435,Moscow,Некрасовка,Nekrasovka,RU-MOW-45290574000,Москва    ,Moscow,RU-MOW
436,Moscow,Лефортово,Lefortovo,RU-MOW-45290564000,Москва    ,Moscow,RU-MOW
437,Moscow,Марьино,Maryino,RU-MOW-45290572000,Москва    ,Moscow,RU-MOW
438,Moscow,Люблино,Lublino,RU-MOW-45290568000,Москва    ,Moscow,RU-MOW
439,Moscow,Капотня,Kapotnya,RU-MOW-45290558000,Москва    ,Moscow,RU-MOW
440,Moscow,Печатники,Pechatniki,RU-MOW-45290582000,Москва    ,Moscow,RU-MOW
441,Moscow,Текстильщики,Textilshiki,RU-MOW-45290590000,Москва    ,Moscow,RU-MOW
442,Moscow,Южнопортовый,Yuzhnoportovy,RU-MOW-45290594000,Москва    ,Moscow,RU-MOW
443,Moscow,Выхино-Жулебино,Vykhino-Zhulebino,RU-MOW-45290554000,Москва    ,Moscow,RU-MOW
444,Moscow,Нижегородский,Nizhegorodsky,RU-MOW-45290578000,Москва    ,Moscow,RU-MOW
445,Moscow,Рязанский,Ryazansky,RU-MOW-45290586000,Москва    ,Moscow,RU-MOW
446,Moscow,Кузьминки,Kuzminki,RU-MOW-45290562000,Москва    ,Moscow,RU-MOW
447,Moscow,Донской,Donskoy,RU-MOW-45296561000,Москва    ,Moscow,RU-MOW
448,Moscow,Даниловский,Danilovsky,RU-MOW-45296559000,Москва    ,Moscow,RU-MOW
449,Moscow,Зябликово,Zyablikovo,RU-MOW-45296565000,Москва    ,Moscow,RU-MOW
450,Moscow,Бирюлёво Вост.,Biryulyovo Vostochnoe,RU-MOW-45296553000,Москва    ,Moscow,RU-MOW
451,Moscow,Царицыно,Tsaritsyno,RU-MOW-45296590000,Москва    ,Moscow,RU-MOW
452,Moscow,Нагатино-Садовники,Nagatino-Sadovnik,RU-MOW-45296571000,Москва    ,Moscow,RU-MOW
453,Moscow,Нагатинский Затон,Nagatinsky Zaton,RU-MOW-45296573000,Москва    ,Moscow,RU-MOW
454,Moscow,Нагорный,Nagorny,RU-MOW-45296575000,Москва    ,Moscow,RU-MOW
455,Moscow,Москворечье-Сабурово,MOWkvorechye-Saburovo,RU-MOW-45296569000,Москва    ,Moscow,RU-MOW
456,Moscow,Орехово-Борисово Юж.,Orekhovo-Borisovo Yujnoe,RU-MOW-45296579000,Москва    ,Moscow,RU-MOW
457,Moscow,Братеево,Brateevo,RU-MOW-45296557000,Москва    ,Moscow,RU-MOW
458,Moscow,Чертаново Сев.,Chertanovo Severnoe,RU-MOW-45296593000,Москва    ,Moscow,RU-MOW
459,Moscow,Бирюлёво Зап.,Biryulyovo Zapadnoe,RU-MOW-45296555000,Москва    ,Moscow,RU-MOW
460,Moscow,Чертаново Юж.,Chertanovo Yujnoe,RU-MOW-45296597000,Москва    ,Moscow,RU-MOW
461,Moscow,Орехово-Борисово Сев.,Orekhovo-Borisovo Severnoe,RU-MOW-45296577000,Москва    ,Moscow,RU-MOW
462,Moscow,Чертаново Центр.,Chertanovo Tsentralnoe,RU-MOW-45296595000,Москва    ,Moscow,RU-MOW
463,Moscow,Арбат,Arbat,RU-MOW-45286552000,Москва    ,Moscow,RU-MOW
464,Moscow,Хамовники,Khamovniki,RU-MOW-45286590000,Москва    ,Moscow,RU-MOW
465,Moscow,Пресненский,Presnensky,RU-MOW-45286575000,Москва    ,Moscow,RU-MOW
466,Moscow,Басманный,Basmanny,RU-MOW-45286555000,Москва    ,Moscow,RU-MOW
467,Moscow,Красносельский,Krasnoselsky,RU-MOW-45286565000,Москва    ,Moscow,RU-MOW
468,Moscow,Якиманка,Yakimanka,RU-MOW-45286596000,Москва    ,Moscow,RU-MOW
469,Moscow,Замоскворечье,ZaMOWkvorechye,RU-MOW-45286560000,Москва    ,Moscow,RU-MOW
470,Moscow,Таганский,Tagansky,RU-MOW-45286580000,Москва    ,Moscow,RU-MOW
471,Moscow,Мещанский,Meshchansky,RU-MOW-45286570000,Москва    ,Moscow,RU-MOW
472,Moscow,Тверской,Tverskoy,RU-MOW-45286585000,Москва    ,Moscow,RU-MOW
473,Moscow,Молжаниновский,Molzhaninovsky,RU-MOW-45277584000,Москва    ,Moscow,RU-MOW
474,Moscow,Савёловский,Savelovsky,RU-MOW-45277586000,Москва    ,Moscow,RU-MOW
475,Moscow,Беговой,Begovoi,RU-MOW-45277556000,Москва    ,Moscow,RU-MOW
476,Moscow,Хорошёвский,Khoroshevsky,RU-MOW-45277598000,Москва    ,Moscow,RU-MOW
477,Moscow,Вост. Дегунино,Vostochnoe Degunino,RU-MOW-45277568000,Москва    ,Moscow,RU-MOW
478,Moscow,Дмитровский,Dmitrovsky,RU-MOW-45277574000,Москва    ,Moscow,RU-MOW
479,Moscow,Зап. Дегунино,Zapadnoe Degunino,RU-MOW-45277577000,Москва    ,Moscow,RU-MOW
480,Moscow,Коптево,Koptevo,RU-MOW-45277580000,Москва    ,Moscow,RU-MOW
481,Moscow,Аэропорт,Aeroport,RU-MOW-45277553000,Москва    ,Moscow,RU-MOW
482,Moscow,Войковский,Voikovsky,RU-MOW-45277565000,Москва    ,Moscow,RU-MOW
483,Moscow,Головинский,Golovinsky,RU-MOW-45277571000,Москва    ,Moscow,RU-MOW
484,Moscow,Ховрино,Khovrino,RU-MOW-45277595000,Москва    ,Moscow,RU-MOW
485,Moscow,Левобережный,Levoberegny,RU-MOW-45277583000,Москва    ,Moscow,RU-MOW
486,Moscow,Сокол,Sokol,RU-MOW-45277589000,Москва    ,Moscow,RU-MOW
487,Moscow,Бескудниковский,Beskudnikovsky,RU-MOW-45277559000,Москва    ,Moscow,RU-MOW
488,Moscow,Тимирязевский,Timiryazevsky,RU-MOW-45277592000,Москва    ,Moscow,RU-MOW
489,Moscow,Куркино,Kurkino,RU-MOW-45283555000,Москва    ,Moscow,RU-MOW
490,Moscow,Митино,Mitino,RU-MOW-45283559000,Москва    ,Moscow,RU-MOW
491,Moscow,Строгино,Strogino,RU-MOW-45283577000,Москва    ,Moscow,RU-MOW
492,Moscow,Хорошёво-Мнёвники,Horoshovo-Mnevniki,RU-MOW-45283582000,Москва    ,Moscow,RU-MOW
493,Moscow,Щукино,Shchukino,RU-MOW-45283587000,Москва    ,Moscow,RU-MOW
494,Moscow,Покровское-Стрешнево,Pokrovskoe-Streshnevo,RU-MOW-45283569000,Москва    ,Moscow,RU-MOW
495,Moscow,Юж. Тушино,Yujnoe Tushino,RU-MOW-45283593000,Москва    ,Moscow,RU-MOW
496,Moscow,Сев. Тушино,Severnoe Tushino,RU-MOW-45283573000,Москва    ,Moscow,RU-MOW
497,Moscow,Гагаринский,Gagarinsky,RU-MOW-45293558000,Москва    ,Moscow,RU-MOW
498,Moscow,Академический,Akademichesky,RU-MOW-45293554000,Москва    ,Moscow,RU-MOW
499,Moscow,Юж. Бутово,Yujnoe Butovo,RU-MOW-45293594000,Москва    ,Moscow,RU-MOW
500,Moscow,Черёмушки,Cheryomushki,RU-MOW-45293590000,Москва    ,Moscow,RU-MOW
501,Moscow,Коньково,Konkovo,RU-MOW-45293566000,Москва    ,Moscow,RU-MOW
502,Moscow,Сев. Бутово,Severnoe Butovo,RU-MOW-45293582000,Москва    ,Moscow,RU-MOW
503,Moscow,Котловка,Kotlovka,RU-MOW-45293570000,Москва    ,Moscow,RU-MOW
504,Moscow,Зюзино,Zyuzino,RU-MOW-45293562000,Москва    ,Moscow,RU-MOW
505,Moscow,Ломоносовский,Lomonosovsky,RU-MOW-45293574000,Москва    ,Moscow,RU-MOW
506,Moscow,Тёплый Стан,Tepliy Stan,RU-MOW-45293586000,Москва    ,Moscow,RU-MOW
507,Moscow,Обручевский,Obruchevsky,RU-MOW-45293578000,Москва    ,Moscow,RU-MOW
508,Moscow,Ясенево,Yasenevo,RU-MOW-45293598000,Москва    ,Moscow,RU-MOW
509,Moscow,Кунцево,Kuntsevo,RU-MOW-45268562000,Москва    ,Moscow,RU-MOW
510,Moscow,Внуково,Vnukovo,RU-MOW-45268552000,Москва    ,Moscow,RU-MOW
511,Moscow,Раменки,Ramenki,RU-MOW-45268584000,Москва    ,Moscow,RU-MOW
512,Moscow,Очаково-Матвеевское,Ochakovo-Matveevskoe,RU-MOW-45268579000,Москва    ,Moscow,RU-MOW
513,Moscow,Фили-Давыдково,Fili-Davydkovo,RU-MOW-45268597000,Москва    ,Moscow,RU-MOW
514,Moscow,Филёвский Парк,Filevsky Park,RU-MOW-45268595000,Москва    ,Moscow,RU-MOW
515,Moscow,Крылатское,Krylatskoye,RU-MOW-45268560000,Москва    ,Moscow,RU-MOW
516,Moscow,Дорогомилово,Dorogomilovo,RU-MOW-45268554000,Москва    ,Moscow,RU-MOW
517,Moscow,Солнцево,Solntsevo,RU-MOW-45268588000,Москва    ,Moscow,RU-MOW
518,Moscow,Ново-Переделкино,Novo-Peredelkino,RU-MOW-45268577000,Москва    ,Moscow,RU-MOW
519,Moscow,Проспект Вернадского,Prospekt Vernadskogo,RU-MOW-45268581000,Москва    ,Moscow,RU-MOW
520,Moscow,Тропарёво-Никулино,Troparevo-Nikulino,RU-MOW-45268592000,Москва    ,Moscow,RU-MOW
521,Moscow,Можайский,Mozhaisky,RU-MOW-45268569000,Москва    ,Moscow,RU-MOW
522,Moscow,Внуковское,Vnukovskoe,RU-MOW-45297552000,Москва    ,Moscow,RU-MOW
523,Moscow,Сосенское,Sosenskoye,RU-MOW-45297574000,Москва    ,Moscow,RU-MOW
524,Moscow,Мосрентген,MOWrentgen,RU-MOW-45297568000,Москва    ,Moscow,RU-MOW
525,Moscow,Московский,MOWkovsky,RU-MOW-45297565000,Москва    ,Moscow,RU-MOW
526,Moscow,Филимонковское,Filimonkovskoe,RU-MOW-45297577000,Москва    ,Moscow,RU-MOW
527,Moscow,Кокошкино,Kokoshkino,RU-MOW-45297559000,Москва    ,Moscow,RU-MOW
528,Moscow,Марушкинское,Marushkinskoe,RU-MOW-45297562000,Москва    ,Moscow,RU-MOW
529,Moscow,Рязановское,Ryazanovskoye,RU-MOW-45297571000,Москва    ,Moscow,RU-MOW
530,Moscow,Щербинка,Shcherbinka,RU-MOW-45297581000,Москва    ,Moscow,RU-MOW
531,Moscow,Воскресенское,Voskresenskoe,RU-MOW-45297554000,Москва    ,Moscow,RU-MOW
532,Moscow,Десёновское,Desenovskoe,RU-MOW-45297556000,Москва    ,Moscow,RU-MOW
533,Moscow,Первомайское,Pervomaiskoye,RU-MOW-45298572000,Москва    ,Moscow,RU-MOW
534,Moscow,Троицк,Troitsk,RU-MOW-45298578000,Москва    ,Moscow,RU-MOW
535,Moscow,Краснопахорское,Krasnopakhorskoe,RU-MOW-45298561000,Москва    ,Moscow,RU-MOW
536,Moscow,Щаповское,Shchapovskoe,RU-MOW-45298583000,Москва    ,Moscow,RU-MOW
537,Moscow,Михайлово-Ярцевское,Mikhailovo-Yartsevskoye,RU-MOW-45298564000,Москва    ,Moscow,RU-MOW
538,Moscow,Новофёдоровское,Novofedorovskoe,RU-MOW-45298567000,Москва    ,Moscow,RU-MOW
539,Moscow,Киевский,Kievsky,RU-MOW-45298555000,Москва    ,Moscow,RU-MOW
540,Moscow,Вороновское,Voronovskoye,RU-MOW-45298553000,Москва    ,Moscow,RU-MOW
541,Moscow,Клёновское,Klyonovskoe,RU-MOW-45298558000,Москва    ,Moscow,RU-MOW
542,Moscow,Роговское,Rogovskoye,RU-MOW-45298575000,Москва    ,Moscow,RU-MOW
543,Murmansk_Region,Печенгский,Pechengsky,RU-MUR-47215000000,Мурманская область   ,Murmanskaya,RU-MUR
544,Murmansk_Region,Североморск,Severomorsk,RU-MUR-47530000000,Мурманская область   ,Murmanskaya,RU-MUR
545,Murmansk_Region,Островной,Ostrovnoy,RU-MUR-47531000000,Мурманская область   ,Murmanskaya,RU-MUR
546,Murmansk_Region,Ковдорский,Kovdorsky,RU-MUR-47203000000,Мурманская область   ,Murmanskaya,RU-MUR
547,Murmansk_Region,Полярные Зори,Polyarnye_Zori,RU-MUR-47419000000,Мурманская область   ,Murmanskaya,RU-MUR
548,Murmansk_Region,Кандалакшский,Kandalakshsky,RU-MUR-47202000000,Мурманская область   ,Murmanskaya,RU-MUR
549,Murmansk_Region,Кировск,Kirovsk,RU-MUR-47412000000,Мурманская область   ,Murmanskaya,RU-MUR
550,Murmansk_Region,Терский,Tersky,RU-MUR-47220000000,Мурманская область   ,Murmanskaya,RU-MUR
551,Murmansk_Region,Ловозерский,Lovozersky,RU-MUR-47210000000,Мурманская область   ,Murmanskaya,RU-MUR
552,Murmansk_Region,Александровск,Alexandrovsk,RU-MUR-47737000000,Мурманская область   ,Murmanskaya,RU-MUR
553,Murmansk_Region,Оленегорск,Olenegorsk,RU-MUR-47417000000,Мурманская область   ,Murmanskaya,RU-MUR
554,Murmansk_Region,Мончегорск,Monchegorsk,RU-MUR-47415000000,Мурманская область   ,Murmanskaya,RU-MUR
555,Murmansk_Region,Апатиты,Apatity,RU-MUR-47405000000,Мурманская область   ,Murmanskaya,RU-MUR
556,Murmansk_Region,Кольский,Kolsky,RU-MUR-47205000000,Мурманская область   ,Murmanskaya,RU-MUR
557,Murmansk_Region,Заозёрск,Zaozersk,RU-MUR-47533000000,Мурманская область   ,Murmanskaya,RU-MUR
558,Murmansk_Region,Видяево,Vidyaevo,RU-MUR-47000000001,Мурманская область   ,Murmanskaya,RU-MUR
559,Murmansk_Region,Мурманск,Murmansk,RU-MUR-47401000000,Мурманская область   ,Murmanskaya,RU-MUR
560,Nenets_Autonomous_Area,Заполярный район,Zapolyarny,RU-NEN-11100000000,Ненецкий автономный округ ,Nenetskiy,RU-NEN
561,Nenets_Autonomous_Area,Нарьян-Мар,NaryanMar,RU-NEN-11111000000,Ненецкий автономный округ ,Nenetskiy,RU-NEN
562,Nizhny_Novgorod_Region,Нижний Новгород,Nizhny_Novgorod,RU-NGR-22401000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
563,Nizhny_Novgorod_Region,Спасский,Spassky,RU-NGR-22251000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
564,Nizhny_Novgorod_Region,Сергачский,Sergachsky,RU-NGR-22248000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
565,Nizhny_Novgorod_Region,Бутурлинский,Buturlinsky,RU-NGR-22212000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
566,Nizhny_Novgorod_Region,Гагинский,Gaginsky,RU-NGR-22226000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
567,Nizhny_Novgorod_Region,Краснооктябрьский,Krasnooktyabrsky,RU-NGR-22236000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
568,Nizhny_Novgorod_Region,Лукояновский,Lukoyanovsky,RU-NGR-22239000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
569,Nizhny_Novgorod_Region,Перевоз,Perevozsky,RU-NGR-22435000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
570,Nizhny_Novgorod_Region,Ардатовский,Ardatovsky,RU-NGR-22202000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
571,Nizhny_Novgorod_Region,Навашино,Navashinsky,RU-NGR-22430000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
572,Nizhny_Novgorod_Region,Вачский,Vachsky,RU-NGR-22217000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
573,Nizhny_Novgorod_Region,Сосновский,Sosnovsky,RU-NGR-22250000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
574,Nizhny_Novgorod_Region,Дзержинск,Dzerzhinsk,RU-NGR-22421000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
575,Nizhny_Novgorod_Region,Княгининский,Knyagininsky,RU-NGR-22233000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
576,Nizhny_Novgorod_Region,Большеболдинский,Bolsheboldinsky,RU-NGR-22209000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
577,Nizhny_Novgorod_Region,Большемурашкинский,Bolshemurashkinsky,RU-NGR-22210000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
578,Nizhny_Novgorod_Region,Арзамас,Arzamas,RU-NGR-22403000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
579,Nizhny_Novgorod_Region,Кулебаки,Kulebaki,RU-NGR-22427000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
580,Nizhny_Novgorod_Region,Саров,Sarov,RU-NGR-22503000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
581,Nizhny_Novgorod_Region,Дивеевский,Diveevsky,RU-NGR-22232000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
582,Nizhny_Novgorod_Region,Выкса,Vyksa,RU-NGR-22415000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
583,Nizhny_Novgorod_Region,Шатковский,Shatkovsky,RU-NGR-22257000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
584,Nizhny_Novgorod_Region,Дальнеконстантиновский,Dalnekonstantinovsky,RU-NGR-22230000000,Нижегородская область  ,Nizhegorodskaya,RU-NIZ
